datetime;tair;prec;rh;rs;u10;pair;tdew
2016-12-02 23:00:00;-1.2;0;86.8;0;1.3;1015.7;-3
2016-12-03 00:00:00;-0.8;0;86.3;0;1.6;1016.1;-2.7
2016-12-03 01:00:00;-1.5;0;86.8;0;1.1;1016.3;-3.3
2016-12-03 02:00:00;-2.8;0;92.3;0;0.8;1016.3;-3.8
2016-12-03 03:00:00;-3;0;94.8;0;0.8;1016.3;-3.7
2016-12-03 04:00:00;-3.6;0;96.2;0;0.8;1016.7;-4.1
2016-12-03 05:00:00;-3.6;0;97.1;0;1.1;1017.1;-3.9
2016-12-03 06:00:00;-3.2;0;97.3;0;1.4;1017.4;-3.5
2016-12-03 07:00:00;-4.4;0;97.3;0;0.7;1017.9;-4.7
2016-12-03 08:00:00;-4.8;0;97.3;15;0.7;1018.3;-5.1
2016-12-03 09:00:00;-2.9;0;97.4;51;1.1;1019.2;-3.2
2016-12-03 10:00:00;-0.9;0;97.6;202;1.3;1020.2;-1.2
2016-12-03 11:00:00;1.2;0;89.5;331;1.5;1020.6;-0.3
2016-12-03 12:00:00;2.5;0;78.1;163;1.5;1020.5;-0.8
2016-12-03 13:00:00;3.1;0;71.1;93;1.5;1020.2;-1.6
2016-12-03 14:00:00;2.8;0;68;78;1.2;1020.2;-2.5
2016-12-03 15:00:00;1.4;0;72.8;19;0.8;1020.2;-2.9
2016-12-03 16:00:00;-1.3;0;84.5;0;0.4;1020.2;-3.5
2016-12-03 17:00:00;-2.7;0;92.1;0;0.1;1020.2;-3.7
2016-12-03 18:00:00;-2.9;0;95.1;0;0.1;1020.6;-3.5
2016-12-03 19:00:00;-3.1;0;96.4;0;0.3;1020.7;-3.5
2016-12-03 20:00:00;-3.5;0;97.1;0;0.4;1020.8;-3.8
2016-12-03 21:00:00;-3.4;0;97.3;0;0.7;1021.3;-3.7
2016-12-03 22:00:00;-3.6;0;97.3;0;0.7;1021.3;-3.9
2016-12-03 23:00:00;-3.4;0;98.1;0;1;1021.3;-3.5
2016-12-04 00:00:00;-3.6;0;98.1;0;1;1021.3;-3.8
2016-12-04 01:00:00;-3.8;0;98.1;0;1;1021.3;-3.9
2016-12-04 02:00:00;-4.1;0;98.1;0;0.8;1021.7;-4.3
2016-12-04 03:00:00;-4;0;98.1;0;0.8;1021.9;-4.2
2016-12-04 04:00:00;-3.2;0;98.1;0;0.7;1021.9;-3.4
2016-12-04 05:00:00;-2.2;0;98.1;0;1;1022.1;-2.4
2016-12-04 06:00:00;-2.1;0;98.1;0;1.4;1022.5;-2.3
2016-12-04 07:00:00;-2.3;0;98.1;1;1.2;1022.8;-2.5
2016-12-04 08:00:00;-2.2;0;98.1;16;0.9;1023.5;-2.4
2016-12-04 09:00:00;-1.8;0;98.1;55;1.1;1023.9;-2
2016-12-04 10:00:00;-1.4;0;98.2;68;1.3;1024.6;-1.6
2016-12-04 11:00:00;-1.1;0;98.1;86;1.2;1024.7;-1.3
2016-12-04 12:00:00;-0.8;0;98.1;64;1;1024.6;-1
2016-12-04 13:00:00;-0.5;0;98.1;56;1;1024.6;-0.7
2016-12-04 14:00:00;-0.7;0;98.2;25;0.7;1024.7;-0.9
2016-12-04 15:00:00;-1.1;0;98.9;10;0.7;1024.7;-1.2
2016-12-04 16:00:00;-1.3;0;98.9;1;0.5;1024.7;-1.4
2016-12-04 17:00:00;-1.4;0;98.9;0;0.4;1024.7;-1.5
2016-12-04 18:00:00;-1.6;0;98.9;0;0.4;1024.8;-1.7
2016-12-04 19:00:00;-1.8;0;98.9;0;0.5;1025.2;-1.8
2016-12-04 20:00:00;-2.1;0;98.9;0;0.7;1025.2;-2.2
2016-12-04 21:00:00;-2.5;0;98.9;0;0.4;1025.2;-2.6
2016-12-04 22:00:00;-2.6;0;98.9;0;0.5;1025.2;-2.7
2016-12-04 23:00:00;-2.8;0;98.9;0;0.6;1025.2;-2.9
2016-12-05 00:00:00;-3.1;0;98.9;0;0.6;1025.2;-3.2
2016-12-05 01:00:00;-3.7;0;98.9;0;0.5;1024.8;-3.7
2016-12-05 02:00:00;-3.8;0;98.5;0;0.4;1024.7;-4
2016-12-05 03:00:00;-3.8;0;98.1;0;0.5;1024.7;-4
2016-12-05 04:00:00;-4;0;98.1;0;0.6;1024.4;-4.2
2016-12-05 05:00:00;-4.2;0;98.1;0;0.7;1024.2;-4.4
2016-12-05 06:00:00;-4.6;0;98.1;0;0.6;1023.6;-4.8
2016-12-05 07:00:00;-4.8;0;98.1;0;0.7;1023.5;-5
2016-12-05 08:00:00;-4.7;0;98.1;10;0.8;1023.2;-4.9
2016-12-05 09:00:00;-4.5;0;98.1;46;0.6;1023.1;-4.7
2016-12-05 10:00:00;-3.6;0;98.1;168;0.7;1023;-3.8
2016-12-05 11:00:00;-2.2;0.1;98.1;257;0.5;1023;-2.4
2016-12-05 12:00:00;-1.5;0.1;98.1;157;0.9;1022.6;-1.7
2016-12-05 13:00:00;-1.1;0;98.1;93;1;1021.9;-1.3
2016-12-05 14:00:00;-0.8;0;98.1;115;1.6;1021.6;-1
2016-12-05 15:00:00;-1.6;0;98.1;12;1.2;1021.3;-1.7
2016-12-05 16:00:00;-2.9;0;98.1;0;0.4;1021.3;-3.1
2016-12-05 17:00:00;-4.3;0;98.1;0;0.4;1020.9;-4.5
2016-12-05 18:00:00;-4.1;0;98.1;0;0.9;1020.7;-4.3
2016-12-05 19:00:00;-4;0;98.1;0;0.7;1020.7;-4.2
2016-12-05 20:00:00;-4.9;0;97.6;0;0.6;1020.7;-5.2
2016-12-05 21:00:00;-5.3;0;97.3;0;0.7;1020.7;-5.6
2016-12-05 22:00:00;-4.8;0;97.3;0;1.1;1020.8;-5.1
2016-12-05 23:00:00;-4.3;0;97.3;0;1.1;1020.8;-4.6
2016-12-06 00:00:00;-3.1;0;98;1;1.6;1020.8;-3.3
2016-12-06 01:00:00;-2.4;0;98.2;0;1.7;1021.3;-2.6
2016-12-06 02:00:00;-1.9;0;98.2;0;1.6;1021.3;-2.1
2016-12-06 03:00:00;-1.5;0;98.2;0;1.3;1021.3;-1.7
2016-12-06 04:00:00;-1.3;0;98.1;0;1.5;1021.3;-1.4
2016-12-06 05:00:00;-0.9;0;98.1;0;1.9;1021.3;-1.1
2016-12-06 06:00:00;-0.6;0;97.3;0;1.9;1021.7;-0.9
2016-12-06 07:00:00;-0.2;0;96.5;0;1.7;1022.4;-0.6
2016-12-06 08:00:00;0;0;96.5;8;1.4;1022.7;-0.4
2016-12-06 09:00:00;0.4;0;96.2;17;1.5;1023.4;-0.1
2016-12-06 10:00:00;0.7;0;95.9;35;1.6;1024.1;0.1
2016-12-06 11:00:00;1;0;94.9;40;1.4;1024.4;0.3
2016-12-06 12:00:00;1;0;94.2;32;1.3;1024.6;0.2
2016-12-06 13:00:00;1.1;0.1;94.3;31;1.1;1024.9;0.4
2016-12-06 14:00:00;1.1;0;95.5;21;1.3;1025.2;0.5
2016-12-06 15:00:00;0.9;0;96.5;6;1;1025.7;0.4
2016-12-06 16:00:00;0.8;0;96.8;0;0.9;1026.5;0.4
2016-12-06 17:00:00;0.8;0;97.3;0;0.8;1027.1;0.5
2016-12-06 18:00:00;0.8;0;97.3;0;0.9;1027.4;0.5
2016-12-06 19:00:00;0.6;0;97.3;0;0.7;1027.5;0.3
2016-12-06 20:00:00;0.8;0;97.6;0;0.5;1028.5;0.5
2016-12-06 21:00:00;0.8;0;98.1;0;0.3;1028.9;0.6
2016-12-06 22:00:00;0.8;0;98.1;0;0.2;1029.1;0.6
2016-12-06 23:00:00;0.7;0;98.1;0;0.6;1029.1;0.5
2016-12-07 00:00:00;0.7;0;98.1;0;0.5;1029.1;0.4
2016-12-07 01:00:00;0.7;0.1;98.1;0;0.4;1029.1;0.5
2016-12-07 02:00:00;0.7;0;98.1;0;0.6;1029.3;0.5
2016-12-07 03:00:00;0.5;0;98.1;0;0.5;1029.7;0.3
2016-12-07 04:00:00;0.5;0;98.1;0;0.7;1029.7;0.3
2016-12-07 05:00:00;0.5;0;98.1;0;0.8;1029.6;0.3
2016-12-07 06:00:00;0.4;0;98.1;0;0.6;1029.2;0.2
2016-12-07 07:00:00;0.1;0;98.1;1;0.8;1029.1;-0.1
2016-12-07 08:00:00;-0.1;0;98.1;13;0.9;1028.8;-0.2
2016-12-07 09:00:00;0.2;0;98.1;63;1.1;1028.7;0
2016-12-07 10:00:00;0.8;0;98.1;112;1;1028.6;0.5
2016-12-07 11:00:00;1.9;0;97.8;192;1.4;1028;1.7
2016-12-07 12:00:00;2.5;0;88.8;159;1.8;1027.1;0.9
2016-12-07 13:00:00;2.3;0;78;74;1.7;1026.6;-1.1
2016-12-07 14:00:00;2;0;74.8;50;1.8;1026.2;-1.9
2016-12-07 15:00:00;1.5;0;72.9;11;1.5;1025.9;-2.8
2016-12-07 16:00:00;1.6;0;73.9;1;1.6;1025.8;-2.5
2016-12-07 17:00:00;1.8;0;75;1;1.7;1025.7;-2.2
2016-12-07 18:00:00;2.1;0;77.5;1;1.9;1025.2;-1.4
2016-12-07 19:00:00;2.4;0;80.6;0;1.9;1024.7;-0.5
2016-12-07 20:00:00;2.6;0;82.5;0;1.9;1024.6;0
2016-12-07 21:00:00;3;0;83;0;2;1024;0.5
2016-12-07 22:00:00;3.5;0;83.5;0;2.2;1023.5;1
2016-12-07 23:00:00;3.6;0;83.6;0;2.3;1023.1;1.2
2016-12-08 00:00:00;3.7;0;83.6;0;2.8;1022.4;1.2
2016-12-08 01:00:00;3.4;0;83.8;0;2.4;1022.4;0.9
2016-12-08 02:00:00;4;0;82;0;3;1022.4;1.3
2016-12-08 03:00:00;4.1;0;80.6;0;3.3;1021.9;1.1
2016-12-08 04:00:00;4.2;0;79.4;0;3.6;1021.7;1
2016-12-08 05:00:00;4;0;79.5;0;3.4;1021.3;0.8
2016-12-08 06:00:00;3.7;0;79.9;0;2.9;1021.2;0.6
2016-12-08 07:00:00;4.1;0;78.3;0;3.5;1021.2;0.7
2016-12-08 08:00:00;4.2;0;77.9;14;3.2;1021.1;0.7
2016-12-08 09:00:00;5.6;0;72.7;69;3.5;1020.9;1.1
2016-12-08 10:00:00;6.9;0;67.6;97;3.5;1020.7;1.3
2016-12-08 11:00:00;8;0;64;175;2.8;1020.4;1.6
2016-12-08 12:00:00;10.4;0;55.3;182;3.1;1019.9;1.8
2016-12-08 13:00:00;10.3;0;55.7;98;2.5;1019;1.9
2016-12-08 14:00:00;9.3;0;58.9;46;2.3;1018.9;1.8
2016-12-08 15:00:00;8.9;0;61.6;12;2.7;1019;2
2016-12-08 16:00:00;8.9;0;60.9;0;3.3;1018.4;1.8
2016-12-08 17:00:00;8;0;63.5;0;2.2;1018.5;1.6
2016-12-08 18:00:00;7.3;0;66.7;0;1.8;1018.6;1.5
2016-12-08 19:00:00;6.9;0;67;0;2.2;1019;1.3
2016-12-08 20:00:00;6.4;0;66.1;0;2.1;1019;0.6
2016-12-08 21:00:00;5.9;0;66.5;0;3;1018.9;0.2
2016-12-08 22:00:00;5.7;0;64.2;0;3.3;1018.5;-0.5
2016-12-08 23:00:00;5;0;66.5;0;2.5;1018.5;-0.6
2016-12-09 00:00:00;4.4;0;68.8;0;2.2;1018.5;-0.7
2016-12-09 01:00:00;5;0;67.9;1;2.8;1018.5;-0.4
2016-12-09 02:00:00;5.3;0;66.4;1;2.8;1018.5;-0.4
2016-12-09 03:00:00;5.5;0;68.4;1;2.5;1018.5;0.2
2016-12-09 04:00:00;5.5;0;73;1;2.2;1018.5;1.1
2016-12-09 05:00:00;5.2;0;81;0;1.7;1018.5;2.3
2016-12-09 06:00:00;5.4;0;87.6;0;2.8;1018.5;3.6
2016-12-09 07:00:00;5.4;0;94.7;0;2.2;1018;4.7
2016-12-09 08:00:00;6.1;0;95;3;2.7;1018.4;5.4
2016-12-09 09:00:00;6;0;95.5;13;2.6;1018.5;5.4
2016-12-09 10:00:00;6.8;0;95.6;25;2.6;1018.5;6.2
2016-12-09 11:00:00;7.7;0;92.9;26;3.7;1018.5;6.7
2016-12-09 12:00:00;7.9;0;94.9;24;3.4;1018.7;7.2
2016-12-09 13:00:00;8.3;0;95.8;17;3.2;1019;7.7
2016-12-09 14:00:00;8.7;0;93.9;18;3.5;1019;7.8
2016-12-09 15:00:00;8.9;0;90.1;5;3.4;1019;7.4
2016-12-09 16:00:00;8.9;0;89.6;1;3.6;1019.1;7.4
2016-12-09 17:00:00;8.8;0;87.9;0;3.5;1019;7
2016-12-09 18:00:00;9;0;84.2;0;3.5;1019.3;6.5
2016-12-09 19:00:00;8.8;0;85.5;0;3.5;1019.1;6.6
2016-12-09 20:00:00;8.2;0;91.6;1;2.9;1019;7
2016-12-09 21:00:00;7.9;0;94.9;1;2.1;1019;7.2
2016-12-09 22:00:00;8;0;93.2;1;3;1018.6;7
2016-12-09 23:00:00;7.7;0;94.2;0;3.5;1017.9;6.9
2016-12-10 00:00:00;7.9;0;97.2;1;3.4;1017.2;7.5
2016-12-10 01:00:00;8.2;0;96.5;0;3.5;1016.5;7.7
2016-12-10 02:00:00;8.3;0;94;1;3.8;1015.6;7.4
2016-12-10 03:00:00;8.3;0;93.6;1;3.3;1015.6;7.4
2016-12-10 04:00:00;8.6;0;91.8;1;3.1;1015.3;7.4
2016-12-10 05:00:00;8.2;0;91.2;0;2.5;1015.1;6.9
2016-12-10 06:00:00;8.1;0;91.4;0;2.4;1014.7;6.8
2016-12-10 07:00:00;8;0;90.4;0;2.7;1014.6;6.6
2016-12-10 08:00:00;8.4;0;87.1;9;2.5;1014.5;6.4
2016-12-10 09:00:00;8.6;0;85.6;42;2.3;1014.5;6.4
2016-12-10 10:00:00;9.3;0;83.3;65;3.1;1014.2;6.7
2016-12-10 11:00:00;10.6;0;73.8;102;3.7;1013.4;6.2
2016-12-10 12:00:00;10.7;0;67.1;86;4.4;1012.8;4.9
2016-12-10 13:00:00;10.4;0;68.9;49;4;1012.7;5
2016-12-10 14:00:00;9.8;0;71.3;11;3.8;1012.7;4.9
2016-12-10 15:00:00;9.2;0;77;2;3.2;1012.9;5.5
2016-12-10 16:00:00;8.6;0;86;0;3.3;1013.4;6.4
2016-12-10 17:00:00;8.2;0.2;92.2;0;2.9;1013.4;7.1
2016-12-10 18:00:00;8.1;0;94.2;0;3.1;1013.4;7.3
2016-12-10 19:00:00;8;0;94.2;0;2.5;1013.4;7.2
2016-12-10 20:00:00;8.1;0;94.2;1;2.5;1013.4;7.2
2016-12-10 21:00:00;8.1;0;94.2;1;2;1013.1;7.3
2016-12-10 22:00:00;8.1;0;94.2;1;2.1;1012.5;7.3
2016-12-10 23:00:00;8.1;0;95.2;1;2.6;1011.9;7.4
2016-12-11 00:00:00;7.9;0.5;96.6;0;2.1;1011.4;7.5
2016-12-11 01:00:00;7.7;1.4;97.3;0;1.9;1010.2;7.3
2016-12-11 02:00:00;7.4;1.2;98.1;0;2.2;1009.1;7.2
2016-12-11 03:00:00;7;1.9;98.2;0;2.3;1007.8;6.9
2016-12-11 04:00:00;6.8;1.4;98.2;0;1.8;1006.1;6.5
2016-12-11 05:00:00;6.6;1.6;98.2;0;2;1004.5;6.4
2016-12-11 06:00:00;6.7;3.7;98.2;0;2.3;1002.6;6.5
2016-12-11 07:00:00;6.8;4.2;98.2;0;3.5;1000.9;6.6
2016-12-11 08:00:00;7.3;0.8;98.2;2;4.8;999.7;7.1
2016-12-11 09:00:00;7.6;1;98.2;8;4.8;999;7.4
2016-12-11 10:00:00;8.1;0.5;96.9;20;5.2;999.4;7.7
2016-12-11 11:00:00;7.4;0.1;88.5;66;6.6;1002.1;5.7
2016-12-11 12:00:00;6.7;0;86.6;60;4.8;1004.2;4.7
2016-12-11 13:00:00;6.8;0.1;88.6;32;4.1;1005;5.1
2016-12-11 14:00:00;6.9;0.2;92.1;17;3.7;1005.4;5.8
2016-12-11 15:00:00;7.2;0.2;92.1;3;3.8;1005.7;6.1
2016-12-11 16:00:00;7.2;0.1;88.8;0;4.5;1006.3;5.6
2016-12-11 17:00:00;6.1;0;88.9;0;3.3;1006.7;4.5
2016-12-11 18:00:00;6.2;0;92.4;0;3;1006.8;5.1
2016-12-11 19:00:00;6.3;0;91.9;0;3.3;1007.3;5.2
2016-12-11 20:00:00;6.7;0.2;93.7;0;3.2;1007.3;5.8
2016-12-11 21:00:00;6.7;0;93.6;0;3.7;1007.3;5.8
2016-12-11 22:00:00;6.9;0;91.6;0;3.7;1007.4;5.7
2016-12-11 23:00:00;7;0.1;90.1;0;3.8;1007.7;5.5
2016-12-12 00:00:00;6.6;1;94;0;3.4;1007.4;5.8
2016-12-12 01:00:00;6.6;1.6;95.8;0;4.1;1007.3;6.1
2016-12-12 02:00:00;6.8;1.2;96;0;3.9;1007.3;6.2
2016-12-12 03:00:00;6.7;1.1;96.5;0;3.4;1007.7;6.3
2016-12-12 04:00:00;6.2;0;96.5;0;2.4;1008.8;5.8
2016-12-12 05:00:00;6.1;0.1;96.5;0;2.3;1009.6;5.7
2016-12-12 06:00:00;6;0.1;96.9;0;1.9;1010.5;5.6
2016-12-12 07:00:00;6;0;97.1;0;2.7;1011.8;5.7
2016-12-12 08:00:00;6.1;0;95.2;7;1.8;1013.3;5.5
2016-12-12 09:00:00;5.8;0.5;94.2;21;2.3;1014.8;5.1
2016-12-12 10:00:00;4.4;0;89.6;50;2.9;1016.9;2.9
2016-12-12 11:00:00;4;0;79.3;94;3.2;1018.3;0.8
2016-12-12 12:00:00;3.9;0;63.3;85;2.1;1019;-2.4
2016-12-12 13:00:00;4;0;55.7;70;3;1019.6;-4
2016-12-12 14:00:00;3.9;0;54.6;81;2.4;1020.1;-4.4
2016-12-12 15:00:00;2.7;0;58.3;9;1.3;1020.7;-4.7
2016-12-12 16:00:00;-0.1;0;74.4;0;0.5;1021.2;-4.1
2016-12-12 17:00:00;-1.5;0;88.8;0;0.1;1021.4;-3
2016-12-12 18:00:00;-2.3;0;93.6;0;0.1;1021.6;-3.1
2016-12-12 19:00:00;-2.7;0;95.8;0;0.3;1021.8;-3.2
2016-12-12 20:00:00;-3.1;0;96.9;0;0.4;1021.8;-3.4
2016-12-12 21:00:00;-2.7;0;97.3;0;0.9;1022;-3
2016-12-12 22:00:00;-2.6;0;97.3;0;0.9;1022.7;-2.9
2016-12-12 23:00:00;-3.1;0;97.3;0;0.7;1023;-3.4
2016-12-13 00:00:00;-2.7;0;97.3;0;1.2;1022.8;-3
2016-12-13 01:00:00;-2.9;0;97.3;0;0.6;1022.6;-3.2
2016-12-13 02:00:00;-3.3;0;97.3;0;0.5;1022.5;-3.6
2016-12-13 03:00:00;-3.3;0;97.3;0;0.7;1022.1;-3.6
2016-12-13 04:00:00;-2.7;0;96.4;0;0.9;1021.7;-3.1
2016-12-13 05:00:00;-2.3;0;94.7;0;0.3;1021.5;-2.9
2016-12-13 06:00:00;-1.8;0;94;0;0.7;1021.4;-2.6
2016-12-13 07:00:00;-1.4;0;92;0;0.7;1021.3;-2.5
2016-12-13 08:00:00;-1;0;91.9;8;0.7;1021.3;-2.1
2016-12-13 09:00:00;-0.4;0;91.9;22;0.6;1021.3;-1.4
2016-12-13 10:00:00;0.2;0;91.8;45;0.6;1021.3;-0.9
2016-12-13 11:00:00;0.8;0;91.8;63;0.7;1021.3;-0.3
2016-12-13 12:00:00;1.6;0;92.8;61;0.8;1020.7;0.7
2016-12-13 13:00:00;2.3;0;93.4;75;0.7;1020.1;1.4
2016-12-13 14:00:00;2.5;0;93.5;39;0.4;1020.1;1.6
2016-12-13 15:00:00;1.9;0;94.7;12;0.3;1019.5;1.2
2016-12-13 16:00:00;0.8;0;96.3;0;0.1;1019.1;0.4
2016-12-13 17:00:00;0.9;0;97.3;0;0.3;1018.9;0.5
2016-12-13 18:00:00;0.8;0;97.9;0;0.1;1018.4;0.6
2016-12-13 19:00:00;1.3;0.3;98.1;1;0;1018.1;1
2016-12-13 20:00:00;1.7;0.4;98.1;1;0;1018.1;1.5
2016-12-13 21:00:00;2;0;98.1;1;0.1;1018;1.8
2016-12-13 22:00:00;2.3;0.1;98.1;0;0.4;1017.5;2.1
2016-12-13 23:00:00;2.8;0;98.1;1;0.4;1017.5;2.6
2016-12-14 00:00:00;3;0;98.1;1;0.7;1017.1;2.8
2016-12-14 01:00:00;3.8;0;98.1;1;1.5;1016.8;3.5
2016-12-14 02:00:00;4;0;98.1;1;1.3;1016.8;3.8
2016-12-14 03:00:00;4.5;0.1;98.1;1;1.4;1016.7;4.3
2016-12-14 04:00:00;5.2;0;98.2;1;1.6;1016.4;5
2016-12-14 05:00:00;5.3;0.1;98.2;1;1.7;1016.5;5.1
2016-12-14 06:00:00;5.4;0.2;98.2;1;1.9;1016.8;5.2
2016-12-14 07:00:00;5.3;0;98.2;0;1.4;1016.8;5.1
2016-12-14 08:00:00;5.3;0.1;98.2;6;1.4;1016.9;5.1
2016-12-14 09:00:00;5.3;0;98.1;13;1.7;1017.4;5.1
2016-12-14 10:00:00;5.3;0;97.9;33;1.5;1018;5.1
2016-12-14 11:00:00;5.5;0;95.2;47;1.2;1018.5;4.8
2016-12-14 12:00:00;5.5;0;90.6;48;1.7;1018.7;4.1
2016-12-14 13:00:00;5.4;0;87.4;32;1.8;1019;3.5
2016-12-14 14:00:00;5.1;0;87.2;22;1.6;1019.4;3.2
2016-12-14 15:00:00;4.9;0;86.3;7;1.7;1019.8;2.8
2016-12-14 16:00:00;4.5;0;86.1;0;1.7;1020.3;2.4
2016-12-14 17:00:00;3.3;0;87.3;0;1.2;1020.7;1.5
2016-12-14 18:00:00;0.8;0;93.5;0;0.7;1020.8;-0.1
2016-12-14 19:00:00;0;0;96.1;0;0.8;1021.3;-0.5
2016-12-14 20:00:00;0.4;0;97.3;0;0.8;1022;0.1
2016-12-14 21:00:00;0.8;0;97.3;0;0.7;1022.9;0.5
2016-12-14 22:00:00;0.7;0;98.1;0;0.8;1023.4;0.5
2016-12-14 23:00:00;0.7;0;98.1;1;0.4;1024;0.5
2016-12-15 00:00:00;1.7;0;98.1;1;0.9;1024.1;1.5
2016-12-15 01:00:00;1.9;0;98.1;0;1;1024.2;1.7
2016-12-15 02:00:00;1.8;0;98.1;0;0.4;1024.4;1.5
2016-12-15 03:00:00;1.7;0;98.1;0;0.4;1024.7;1.5
2016-12-15 04:00:00;1.7;0;98.1;0;0.8;1025.2;1.5
2016-12-15 05:00:00;2;0;96.1;0;1.1;1025.2;1.5
2016-12-15 06:00:00;2.1;0;91.2;0;0.4;1025.3;0.8
2016-12-15 07:00:00;2;0;90.6;0;0.6;1025.8;0.7
2016-12-15 08:00:00;2.4;0;84.4;7;0.9;1026.3;0.1
2016-12-15 09:00:00;2.7;0;77.9;30;1.3;1027.2;-0.7
2016-12-15 10:00:00;3.1;0;74.7;57;1.6;1027.4;-0.9
2016-12-15 11:00:00;3.2;0;71.7;72;1.9;1027.5;-1.3
2016-12-15 12:00:00;3.4;0;69;78;1.9;1027.4;-1.7
2016-12-15 13:00:00;3.2;0;68.7;59;1.9;1027.4;-2
2016-12-15 14:00:00;2.9;0;69.9;33;1.7;1027.4;-2
2016-12-15 15:00:00;2.9;0;69.7;10;1.9;1027.5;-2
2016-12-15 16:00:00;2.9;0;70.9;0;1.7;1027.4;-1.8
