Type;Datum;Order;LysimeterType;Material;Cd;Cr;Cu;Ni;Pb;Zn;ID;Time;FecPrev2;EC;PH;FecPrev;Prec;Humidity;AirTemp;EvoTrans;Infiltration;Interflow;SoilMoisture;SoilTemp;SurfaceRunoff
P;25/11/2015;31;1;LL;0;4,84;9,82;1,44;3;31,43;LL_1;1099;25/11/2015;109,4;7,39;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;25/11/2015;31;2;LL;0,04;5,88;18,32;2,03;7,2;104,8;LL_2;1099;25/11/2015;102,6;7,32;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;25/11/2015;31;3;LL;0;2,55;10,97;0,83;1,8;0;LL_3;1099;25/11/2015;85,6;7,21;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;25/11/2015;31;OA;OB;0,17;26,59;105,33;10,71;15,54;271,38;OB_OA;1099;25/11/2015;181,9;7,44;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;25/11/2015;31;OA;OB15;0,02;1,31;0;3,19;1,44;0;OB15_OA;1099;25/11/2015;235;8,04;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;25/11/2015;31;OA;BS;;;;;;;BS_OA;1099;25/11/2015;190,2;7,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;25/11/2015;31;ZA;OB;;;;;;;OB_ZA;1099;25/11/2015;181,9;7,44;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;25/11/2015;31;ZA;OB15;;;;;;;OB15_ZA;1099;25/11/2015;235;8,04;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;25/11/2015;31;ZA;BS;;;;;;;BS_ZA;1099;25/11/2015;190,2;7,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;25/11/2015;31;VS;OB;0,2;8,38;50,38;5,66;24,56;45,23;OB_VS;1099;25/11/2015;181,9;7,44;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;25/11/2015;31;VS;OB15;0,2;5,17;6,49;4,99;9,82;0;OB15_VS;1099;25/11/2015;235;8,04;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;25/11/2015;31;VS;BS;0,35;13,72;0,41;6,63;91,72;0;BS_VS;1099;25/11/2015;190,2;7,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;21/12/2015;32;1;LL;0;0;0;0;0;7,27;LL_1;1125;21/12/2015;111,1;7,37;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;21/12/2015;32;2;LL;0,06;5,82;34,76;0,72;5,97;124,28;LL_2;1125;21/12/2015;275;7,6;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;21/12/2015;32;3;LL;0;0,62;5,75;0;0,7;34,66;LL_3;1125;21/12/2015;408;7,32;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;21/12/2015;32;OA;OB;0,17;13,08;72,3;4,24;15,46;269,19;OB_OA;1125;21/12/2015;425;6,92;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;21/12/2015;32;OA;BkSi10;;;;;;;BkSi10_OA;1125;21/12/2015;480;7,8;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;21/12/2015;32;OA;BS;;;;;;;BS_OA;1125;21/12/2015;590;7,99;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;21/12/2015;32;ZA;OB;;;;;;;OB_ZA;1125;21/12/2015;425;6,92;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;21/12/2015;32;ZA;BkSi10;;;;;;;BkSi10_ZA;1125;21/12/2015;480;7,8;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;21/12/2015;32;ZA;BS;;;;;;;BS_ZA;1125;21/12/2015;590;7,99;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;21/12/2015;32;VS;OB;0;0;0;0;0,5;6,31;OB_VS;1125;21/12/2015;425;6,92;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;21/12/2015;32;VS;BkSi10;0,41;2,2;2,6;1,24;14,61;11,24;BkSi10_VS;1125;21/12/2015;480;7,8;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;21/12/2015;32;VS;BS;0,25;0;3,09;0;18,69;5,98;BS_VS;1125;21/12/2015;590;7,99;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;18/01/2016;33;1;LL;0,5;39,69;160,74;15,87;23,27;796,92;LL_1;1153;18/01/2016;21300;7,59;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;18/01/2016;33;2;LL;0,64;73,78;341,47;27,77;49,49;1493,41;LL_2;1153;18/01/2016;12740;7,67;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;18/01/2016;33;3;LL;0;0;0;0;0;0;LL_3;1153;18/01/2016;;;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;18/01/2016;33;OA;OB;0,04;25,43;95,22;10,82;15,35;422,1;OB_OA;1153;18/01/2016;34400;6,31;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;18/01/2016;33;OA;BkSi10;0,02;13,67;46,06;8,69;9,17;274,31;BkSi10_OA;1153;18/01/2016;17620;7,68;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;18/01/2016;33;OA;BS;0;6,99;37,28;3,3;5,31;193,98;BS_OA;1153;18/01/2016;13430;7,45;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;18/01/2016;33;ZA;OB;;;;;;;OB_ZA;1153;18/01/2016;34400;6,31;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;18/01/2016;33;ZA;BkSi10;;;;;;;BkSi10_ZA;1153;18/01/2016;17620;7,68;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;18/01/2016;33;ZA;BS;;;;;;;BS_ZA;1153;18/01/2016;13430;7,45;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;18/01/2016;33;VS;OB;1,68;11,4;50,8;7,84;8,58;210,87;OB_VS;1153;18/01/2016;34400;6,31;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;18/01/2016;33;VS;BkSi10;0;8,9;8,05;11,78;18,91;30,56;BkSi10_VS;1153;18/01/2016;17620;7,68;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;18/01/2016;33;VS;BS;0,49;5,06;5,6;6,46;20,92;4,76;BS_VS;1153;18/01/2016;13430;7,45;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;17/02/2016;34;1;LL;0;1,858625;20,685;0;0,9935;47,5275;LL_1;1183;16/02/2016;436;7,64;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;17/02/2016;34;2;LL;0,45075;8,068125;0,919;0;50,970125;0;LL_2;1183;16/02/2016;579;7,44;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;17/02/2016;34;3;LL;0,1755;6,380375;39,3425;0;6,571125;188,2075;LL_3;1183;16/02/2016;589;7,48;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;17/02/2016;34;OA;OB;0;7,374125;48,32;0;6,766625;146,59;OB_OA;1183;16/02/2016;9260;7,05;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;17/02/2016;34;OA;BkSi10;;;;;;;BkSi10_OA;1183;16/02/2016;3920;8,52;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;17/02/2016;34;OA;BS;;;;;;;BS_OA;1183;16/02/2016;1181;8,58;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;17/02/2016;34;ZA;OB;0,104625;0;0;0;0;33,2175;OB_ZA;1183;16/02/2016;9260;7,05;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;17/02/2016;34;ZA;BkSi10;;;;;;;BkSi10_ZA;1183;16/02/2016;3920;8,52;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;17/02/2016;34;ZA;BS;;;;;;;BS_ZA;1183;16/02/2016;1181;8,58;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;17/02/2016;34;VS;OB;0,85275;0,308375;0;0;5,033375;0;OB_VS;1183;16/02/2016;9260;7,05;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;17/02/2016;34;VS;BkSi10;0;0,662375;35,8275;0;0;114,969;BkSi10_VS;1183;16/02/2016;3920;8,52;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;17/02/2016;34;VS;BS;0,487625;41,801375;42,79;18,352875;38,942625;144,6755;BS_VS;1183;16/02/2016;1181;8,58;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;16/03/2016;35;1;LL;0;1,38;0;1,07;0,67;41,01;LL_1;1211;14/03/2016;1173;7,38;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;16/03/2016;35;2;LL;0;0,05;0;0,3;0;15,4;LL_2;1211;14/03/2016;1824;7,8;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;16/03/2016;35;3;LL;0;0,02;0;0,42;0;20,77;LL_3;1211;14/03/2016;2450;7,77;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;16/03/2016;35;OA;OB;;;;;;;OB_OA;1211;14/03/2016;1869;7,17;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;16/03/2016;35;OA;BkSi10;;;;;;;BkSi10_OA;1211;14/03/2016;3250;8,08;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;16/03/2016;35;OA;BS;;;;;;;BS_OA;1211;14/03/2016;2620;8,38;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;16/03/2016;35;ZA;OB;;;;;;;OB_ZA;1211;14/03/2016;1869;7,17;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;16/03/2016;35;ZA;BkSi10;;;;;;;BkSi10_ZA;1211;14/03/2016;3250;8,08;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;16/03/2016;35;ZA;BS;;;;;;;BS_ZA;1211;14/03/2016;2620;8,38;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;16/03/2016;35;VS;OB;0;3,26;0;1,32;8,56;12,7;OB_VS;1211;14/03/2016;1869;7,17;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;16/03/2016;35;VS;BkSi10;0;0,19;0;0,9;2,54;0;BkSi10_VS;1211;14/03/2016;3250;8,08;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;16/03/2016;35;VS;BS;0,34;16,62;0;16,73;26,53;71,13;BS_VS;1211;14/03/2016;2620;8,38;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;12/04/2016;36;1;LL;0,93;136,08;646,75;41,97;85,32;1689,82;LL_1;1238;12/04/2016;559;7,54;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;12/04/2016;36;2;LL;0;14,3;64,1;1,93;8,04;176,32;LL_2;1238;12/04/2016;667;7,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;12/04/2016;36;3;LL;0,42;68,63;257,61;20,14;32,37;682,35;LL_3;1238;12/04/2016;868;7,8;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;12/04/2016;36;OA;OB;;;;;;;OB_OA;1238;12/04/2016;1668;7,67;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;12/04/2016;36;OA;BkSi10;;;;;;;BkSi10_OA;1238;12/04/2016;2100;8,35;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;12/04/2016;36;OA;BS;;;;;;;BS_OA;1238;12/04/2016;1115;8,4;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;12/04/2016;36;ZA;OB;;;;;;;OB_ZA;1238;12/04/2016;1668;7,67;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;12/04/2016;36;ZA;BkSi10;;;;;;;BkSi10_ZA;1238;12/04/2016;2100;8,35;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;12/04/2016;36;ZA;BS;;;;;;;BS_ZA;1238;12/04/2016;1115;8,4;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;12/04/2016;36;VS;OB;0;1,79;24,26;0;3,37;0;OB_VS;1238;12/04/2016;1668;7,67;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;12/04/2016;36;VS;BkSi10;0,1;3,16;3,57;3,33;17,08;0;BkSi10_VS;1238;12/04/2016;2100;8,35;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;12/04/2016;36;VS;BS;0,17;3,1;9,92;3,58;6,28;15,19;BS_VS;1238;12/04/2016;1115;8,4;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;09/05/2016;37;1;LL;0,03;4,57;14,7;1,12;1,75;64,82;LL_1;1265;09/05/2016;110,7;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;09/05/2016;37;2;LL;0;0;0;0;0,25;32,37;LL_2;1265;09/05/2016;116;7,19;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;09/05/2016;37;3;LL;0;0;0;0,49;0;15,69;LL_3;1265;09/05/2016;155,1;6,97;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;09/05/2016;37;OA;OB;0;12,92;39,12;3,14;4,83;126,85;OB_OA;1265;09/05/2016;592;7,27;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;09/05/2016;37;OA;BkSi10;;;;;;;BkSi10_OA;1265;09/05/2016;604;8,15;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;09/05/2016;37;OA;BS;;;;;;;BS_OA;1265;09/05/2016;464;7,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;09/05/2016;37;ZA;OB;;;;;;;OB_ZA;1265;09/05/2016;592;7,27;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;09/05/2016;37;ZA;BkSi10;;;;;;;BkSi10_ZA;1265;09/05/2016;604;8,15;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;09/05/2016;37;ZA;BS;;;;;;;BS_ZA;1265;09/05/2016;464;7,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;09/05/2016;37;VS;OB;0;6,22;13,85;0;8,56;20,34;OB_VS;1265;09/05/2016;592;7,27;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;09/05/2016;37;VS;BkSi10;0,34;19,48;11,01;18,64;53,93;62,87;BkSi10_VS;1265;09/05/2016;604;8,15;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;09/05/2016;37;VS;BS;0;11,58;0;9,86;13,31;42,94;BS_VS;1265;09/05/2016;464;7,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;06/06/2016;38;1;LL;0;2,098125;12,98875;0;0;7,435;LL_1;1293;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;06/06/2016;38;2;LL;0;0,950125;7,2975;0;0;6,1625;LL_2;1293;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;06/06/2016;38;3;LL;0;2,673875;12,455;0,245;0;20,17;LL_3;1293;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;06/06/2016;38;OA;OB;0;6,467625;15,80625;0,237125;10,439575;12,435;OB_OA;1293;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;06/06/2016;38;OA;BkSi10;0,348;13,889625;39,81575;10,431875;7,746;132,9465;BkSi10_OA;1293;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;06/06/2016;38;OA;BS;0,1615;43,193625;151,19;15,383625;28,59865;423,0225;BS_OA;1293;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;06/06/2016;38;ZA;OB;;;;;;;OB_ZA;1293;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;06/06/2016;38;ZA;BkSi10;;;;;;;BkSi10_ZA;1293;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;06/06/2016;38;ZA;BS;;;;;;;BS_ZA;1293;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;06/06/2016;38;VS;OB;0;10,088875;43,955;2,229375;12,18875;31,6525;OB_VS;1293;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;06/06/2016;38;VS;BkSi10;0;11,544625;10,50975;10,570125;31,64475;29,965;BkSi10_VS;1293;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;06/06/2016;38;VS;BS;0;4,988625;3,77625;1,260375;6,7425;11,36975;BS_VS;1293;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;04/07/2016;39;1;LL;0;0;0;0;0,188375;0;LL_1;1321;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;04/07/2016;39;2;LL;0;2,839125;0;0;0;0;LL_2;1321;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;04/07/2016;39;3;LL;0;2,876875;0;0;0;0;LL_3;1321;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;04/07/2016;39;OA;OB;;;;;;;OB_OA;1321;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;04/07/2016;39;OA;BkSi10;;;;;;;BkSi10_OA;1321;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;04/07/2016;39;OA;BS;;;;;;;BS_OA;1321;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;04/07/2016;39;ZA;OB;;;;;;;OB_ZA;1321;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;04/07/2016;39;ZA;BkSi10;;;;;;;BkSi10_ZA;1321;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;04/07/2016;39;ZA;BS;;;;;;;BS_ZA;1321;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;04/07/2016;39;VS;OB;0;0;0;0;0,38875;26,9225;OB_VS;1321;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;04/07/2016;39;VS;BkSi10;0;13,026625;7,76975;1,814125;33,11665;33,671;BkSi10_VS;1321;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;04/07/2016;39;VS;BS;0;5,481625;8,39125;2,788375;7,2415;13,39275;BS_VS;1321;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;01/08/2016;40;1;LL;0,167925;26,70325;109,66875;7,33925;12,51775;197,488875;LL_1;1349;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;01/08/2016;40;2;LL;0,2702;22,5115;98,19375;5,55125;12,25625;229,178875;LL_2;1349;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;01/08/2016;40;3;LL;0,1137;10,43175;44,26125;2,913;4,0765;87,581375;LL_3;1349;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;01/08/2016;40;OA;OB;;;;;;;OB_OA;1349;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;01/08/2016;40;OA;BkSi10;;;;;;;BkSi10_OA;1349;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;01/08/2016;40;OA;BS;;;;;;;BS_OA;1349;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;01/08/2016;40;ZA;OB;;;;;;;OB_ZA;1349;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;01/08/2016;40;ZA;BkSi10;;;;;;;BkSi10_ZA;1349;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;01/08/2016;40;ZA;BS;;;;;;;BS_ZA;1349;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;01/08/2016;40;VS;OB;0,062075;8,087;41,00875;0,6025;14,7365;21,048875;OB_VS;1349;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;01/08/2016;40;VS;BkSi10;0;12,4265;13,696125;1,382;42,7769;35,784875;BkSi10_VS;1349;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;01/08/2016;40;VS;BS;0,23085;5,009;8,283;3,23;26,673;10,502875;BS_VS;1349;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;30/08/2016;41;1;LL;0,10895;0;12,56375;0;5,7265;15,6125;LL_1;1378;06/06/2016;91,9;6,89;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;12
P;30/08/2016;41;2;LL;0;2,712625;26,53125;0;7,2775;50,4025;LL_2;1378;06/06/2016;89,3;6,84;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;2,933333333
P;30/08/2016;41;3;LL;0;1,816625;18,82375;0;0,223;37,875;LL_3;1378;06/06/2016;133,4;6,79;04/12/2014;0,153333333;84,68;2,213333333;0,34;;;;;5,466666667
P;30/08/2016;41;OA;OB;0;0;16,05625;0;5,4476;36,24;OB_OA;1378;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;30/08/2016;41;OA;BkSi10;;;;;;;BkSi10_OA;1378;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;30/08/2016;41;OA;BS;;;;;;;BS_OA;1378;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;30/08/2016;41;ZA;OB;;;;;;;OB_ZA;1378;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;30/08/2016;41;ZA;BkSi10;;;;;;;BkSi10_ZA;1378;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;30/08/2016;41;ZA;BS;;;;;;;BS_ZA;1378;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
P;30/08/2016;41;VS;OB;0;10,981625;36,46125;1,6225;28,3375;39,9875;OB_VS;1378;06/06/2016;291;6,83;04/12/2014;0,153333333;84,68;2,213333333;0,34;1,333333333;0,066666667;31,05333333;6,846666667;0,4
P;30/08/2016;41;VS;BkSi10;0;0;7,91025;0,36875;16,2185;13,97535;BkSi10_VS;1378;06/06/2016;368;8,11;04/12/2014;0,153333333;84,68;2,213333333;0,34;0,333333333;0,033333333;19,35333333;7,04;0
P;30/08/2016;41;VS;BS;0;0;1,7125;0;12,5005;0;BS_VS;1378;06/06/2016;419;7,76;04/12/2014;0,153333333;84,68;2,213333333;0,34;2,8;0,033333333;16,61333333;7,186666667;0
