"","date_time","vwc10cm","vwc20","vwc35","vwc50"
"1380","19.08.2010 01:00",0.232,0.255,0.225,0.215
"1381","19.08.2010 02:00",0.232,0.255,0.225,0.215
"1382","19.08.2010 03:00",0.232,0.255,0.225,0.215
"1383","19.08.2010 04:00",0.232,0.255,0.225,0.214
"1384","19.08.2010 05:00",0.232,0.255,0.225,0.214
"1385","19.08.2010 06:00",0.232,0.255,0.225,0.214
"1386","19.08.2010 07:00",0.232,0.255,0.225,0.213
"1387","19.08.2010 08:00",0.232,0.255,0.225,0.214
"1388","19.08.2010 09:00",0.232,0.255,0.224,0.213
"1389","19.08.2010 10:00",0.232,0.255,0.224,0.213
"1390","19.08.2010 11:00",0.232,0.255,0.224,0.213
"1391","19.08.2010 12:00",0.232,0.255,0.224,0.213
"1392","19.08.2010 13:00",0.232,0.255,0.224,0.213
"1393","19.08.2010 14:00",0.232,0.255,0.224,0.214
"1394","19.08.2010 15:00",0.232,0.255,0.224,0.214
"1395","19.08.2010 16:00",0.232,0.254,0.224,0.214
"1396","19.08.2010 17:00",0.232,0.254,0.224,0.214
"1397","19.08.2010 18:00",0.232,0.254,0.224,0.214
"1398","19.08.2010 19:00",0.232,0.254,0.224,0.214
"1399","19.08.2010 20:00",0.232,0.254,0.224,0.215
"1400","19.08.2010 21:00",0.232,0.255,0.225,0.215
"1401","19.08.2010 22:00",0.232,0.255,0.225,0.214
"1402","19.08.2010 23:00",0.232,0.255,0.225,0.214
"1403","20.08.2010 00:00",0.232,0.254,0.225,0.214
"1404","20.08.2010 01:00",0.232,0.255,0.225,0.214
"1405","20.08.2010 02:00",0.232,0.255,0.225,0.214
"1406","20.08.2010 03:00",0.232,0.255,0.225,0.214
"1407","20.08.2010 04:00",0.232,0.255,0.225,0.214
"1408","20.08.2010 05:00",0.232,0.255,0.225,0.214
"1409","20.08.2010 06:00",0.232,0.255,0.225,0.214
"1410","20.08.2010 07:00",0.232,0.255,0.224,0.214
"1411","20.08.2010 08:00",0.232,0.255,0.224,0.214
"1412","20.08.2010 09:00",0.232,0.255,0.224,0.214
"1413","20.08.2010 10:00",0.232,0.255,0.224,0.214
"1414","20.08.2010 11:00",0.232,0.255,0.224,0.214
"1415","20.08.2010 12:00",0.232,0.255,0.224,0.215
"1416","20.08.2010 13:00",0.232,0.254,0.224,0.215
"1417","20.08.2010 14:00",0.231,0.254,0.224,0.216
"1418","20.08.2010 15:00",0.231,0.254,0.224,0.217
"1419","20.08.2010 16:00",0.231,0.254,0.224,0.217
"1420","20.08.2010 17:00",0.231,0.254,0.224,0.217
"1421","20.08.2010 18:00",0.231,0.254,0.225,0.217
"1422","20.08.2010 19:00",0.231,0.254,0.225,0.218
"1423","20.08.2010 20:00",0.231,0.254,0.225,0.217
"1424","20.08.2010 21:00",0.231,0.254,0.225,0.218
"1425","20.08.2010 22:00",0.231,0.254,0.225,0.218
"1426","20.08.2010 23:00",0.232,0.255,0.225,0.217
"1427","21.08.2010 00:00",0.232,0.255,0.225,0.218
"1428","21.08.2010 01:00",0.232,0.255,0.225,0.217
"1429","21.08.2010 02:00",0.232,0.255,0.225,0.217
"1430","21.08.2010 03:00",0.232,0.255,0.225,0.217
"1431","21.08.2010 04:00",0.232,0.255,0.225,0.217
"1432","21.08.2010 05:00",0.232,0.255,0.225,0.217
"1433","21.08.2010 06:00",0.232,0.255,0.225,0.217
"1434","21.08.2010 07:00",0.232,0.255,0.225,0.217
"1435","21.08.2010 08:00",0.232,0.255,0.225,0.217
"1436","21.08.2010 09:00",0.232,0.256,0.225,0.217
"1437","21.08.2010 10:00",0.232,0.255,0.225,0.217
"1438","21.08.2010 11:00",0.232,0.255,0.225,0.217
"1439","21.08.2010 12:00",0.232,0.255,0.225,0.217
"1440","21.08.2010 13:00",0.232,0.255,0.225,0.217
"1441","21.08.2010 14:00",0.232,0.255,0.225,0.217
"1442","21.08.2010 15:00",0.231,0.255,0.225,0.217
"1443","21.08.2010 16:00",0.231,0.254,0.225,0.218
"1444","21.08.2010 17:00",0.231,0.255,0.225,0.218
"1445","21.08.2010 18:00",0.231,0.254,0.225,0.218
"1446","21.08.2010 19:00",0.231,0.254,0.225,0.218
"1447","21.08.2010 20:00",0.231,0.254,0.226,0.218
"1448","21.08.2010 21:00",0.231,0.254,0.226,0.218
"1449","21.08.2010 22:00",0.231,0.255,0.226,0.218
"1450","21.08.2010 23:00",0.231,0.255,0.226,0.218
"1451","22.08.2010 00:00",0.232,0.255,0.226,0.218
"1452","22.08.2010 01:00",0.232,0.255,0.226,0.217
"1453","22.08.2010 02:00",0.232,0.255,0.226,0.217
"1454","22.08.2010 03:00",0.232,0.256,0.226,0.217
"1455","22.08.2010 04:00",0.232,0.256,0.226,0.217
"1456","22.08.2010 05:00",0.232,0.256,0.226,0.217
"1457","22.08.2010 06:00",0.232,0.256,0.226,0.217
"1458","22.08.2010 07:00",0.232,0.256,0.226,0.216
"1459","22.08.2010 08:00",0.232,0.256,0.226,0.216
"1460","22.08.2010 09:00",0.232,0.256,0.226,0.216
"1461","22.08.2010 10:00",0.232,0.256,0.225,0.216
"1462","22.08.2010 11:00",0.232,0.256,0.225,0.216
"1463","22.08.2010 12:00",0.232,0.256,0.225,0.216
"1464","22.08.2010 13:00",0.232,0.255,0.225,0.216
"1465","22.08.2010 14:00",0.232,0.255,0.225,0.217
"1466","22.08.2010 15:00",0.232,0.255,0.225,0.217
"1467","22.08.2010 16:00",0.232,0.254,0.225,0.217
"1468","22.08.2010 17:00",0.232,0.254,0.225,0.217
"1469","22.08.2010 18:00",0.231,0.254,0.225,0.217
"1470","22.08.2010 19:00",0.231,0.255,0.226,0.217
"1471","22.08.2010 20:00",0.231,0.254,0.226,0.217
"1472","22.08.2010 21:00",0.231,0.255,0.226,0.218
"1473","22.08.2010 22:00",0.232,0.255,0.227,0.217
"1474","22.08.2010 23:00",0.232,0.255,0.227,0.217
"1475","23.08.2010 00:00",0.232,0.256,0.227,0.217
"1476","23.08.2010 01:00",0.232,0.256,0.227,0.217
"1477","23.08.2010 02:00",0.232,0.256,0.227,0.216
"1478","23.08.2010 03:00",0.232,0.256,0.227,0.216
"1479","23.08.2010 04:00",0.232,0.256,0.227,0.216
"1480","23.08.2010 05:00",0.232,0.256,0.226,0.215
"1481","23.08.2010 06:00",0.232,0.256,0.226,0.215
"1482","23.08.2010 07:00",0.232,0.256,0.226,0.215
"1483","23.08.2010 08:00",0.232,0.256,0.226,0.215
"1484","23.08.2010 09:00",0.232,0.256,0.226,0.215
"1485","23.08.2010 10:00",0.232,0.256,0.226,0.215
"1486","23.08.2010 11:00",0.232,0.256,0.225,0.215
"1487","23.08.2010 12:00",0.232,0.256,0.225,0.215
"1488","23.08.2010 13:00",0.232,0.255,0.225,0.215
"1489","23.08.2010 14:00",0.232,0.255,0.225,0.215
